�..Key,Item.Type,Publication.Year,Author,Title,Publication.Title,ISBN,ISSN,DOI,Url,Abstract.Note,Date,Date.Added,Date.Modified,Access.Date,Pages,Num.Pages,Issue,Volume,Number.Of.Volumes,Journal.Abbreviation,Short.Title,Series,Series.Number,Series.Text,Series.Title,Publisher,Place,Language,Rights,Type,Archive,Archive.Location,Library.Catalog,Call.Number,Extra,Notes,File.Attachments,Link.Attachments,Manual.Tags,Automatic.Tags,Editor,Series.Editor,Translator,Contributor,Attorney.Agent,Book.Author,Cast.Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed.Author,Scriptwriter,Words.By,Guest,Number,Edition,Running.Time,Scale,Medium,Artwork.Size,Filing.Date,Application.Number,Assignee,Issuing.Authority,Country,Meeting.Name,Conference.Name,Court,References,Reporter,Legal.Status,Priority.Numbers,Programming.Language,Version,System,Code,Code.Number,Section,Session,Committee,History,Legislative.Body,Cat,Score
WHL6NWUP,journalArticle,2009,"del Castillo, Rafael F.; Argueta, Sonia Trujillo; Sáenz-Romero, Cuauhtémoc","Pinus chiapensis, a keystone species: Genetics, ecology, and conservation",Forest Ecology and Management,,3781127,10.1016/j.foreco.2009.03.004,https://linkinghub.elsevier.com/retrieve/pii/S0378112709001601,,2009-05,8/14/2020 17:26,8/14/2020 17:26,8/14/2020 17:26,2201-2208,NA,11,257,NA,Forest Ecology and Management,"Pinus chiapensis, a keystone species",NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>2</p> <p>&nbsp;</p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,2
A4ZC5ZM8,journalArticle,2013,"Azpilicueta, M.M.; Gallo, L.A.; van Zonneveld, M.; Thomas, E.; Moreno, C.; Marchelli, P.",Management of Nothofagus genetic resources: Definition of genetic zones based on a combination of nuclear and chloroplast marker data,Forest Ecology and Management,,3781127,10.1016/j.foreco.2013.03.037,https://linkinghub.elsevier.com/retrieve/pii/S0378112713001849,,2013-08,8/14/2020 17:27,8/14/2020 17:27,8/14/2020 17:27,414-424,NA,,302,NA,Forest Ecology and Management,Management of Nothofagus genetic resources,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>2</p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,2
7M5EI3SK,journalArticle,2020,"Zhu, Yingying; Chen, Chen; Guo, Yuan; Fu, Songling; Chen, Han Y.H.",Linking leaf-level morphological and physiological plasticity to seedling survival and growth of introduced Canadian sugar maple to elevated precipitation under warming,Forest Ecology and Management,,3781127,10.1016/j.foreco.2019.117758,https://linkinghub.elsevier.com/retrieve/pii/S0378112719315798,,2020-02,8/14/2020 17:27,8/14/2020 17:27,8/14/2020 17:27,117758,NA,,457,NA,Forest Ecology and Management,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>2</p> <p>&nbsp;</p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,2
ZQ2IL9BQ,journalArticle,2019,"Wang, Yuzhuo; Pedersen, Jennine L.M.; Macdonald, S. Ellen; Nielsen, Scott E.; Zhang, Jian","Experimental test of assisted migration for conservation of locally range-restricted plants in Alberta, Canada",Global Ecology and Conservation,,23519894,10.1016/j.gecco.2019.e00572,https://linkinghub.elsevier.com/retrieve/pii/S2351989418303342,,2019-01,8/14/2020 17:27,8/14/2020 17:27,8/14/2020 17:27,e00572,NA,,17,NA,Global Ecology and Conservation,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>2</p> <p> </p>,/Users/Luke/Zotero/storage/3MPZDAQ8/Wang et al. - 2019 - Experimental test of assisted migration for conser.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,2
L6ELZ65F,journalArticle,2018,"Rita, Juan; Capó, Miquel; Moragues, Eva; Bota, Josefina; Cursach, Joana",Hybridization processes in an introduced subpopulation of an endangered plant: Management strategies to guarantee the conservation of Helosciadium bermejoi (Apiaceae),Journal for Nature Conservation,,16171381,10.1016/j.jnc.2017.10.006,https://linkinghub.elsevier.com/retrieve/pii/S1617138117302364,,2018-02,8/14/2020 17:28,8/14/2020 17:28,8/14/2020 17:28,26-34,NA,,41,NA,Journal for Nature Conservation,Hybridization processes in an introduced subpopulation of an endangered plant,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>2</p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,2
SGR6TRC3,journalArticle,2017,"Duwe, Virginia K.; Muller, Ludo A.H.; Borsch, Thomas; Ismail, Sascha A.",Pervasive genetic differentiation among Central European populations of the threatened Arnica montana L. and genetic erosion at lower elevations,"Perspectives in Plant Ecology, Evolution and Systematics",,14338319,10.1016/j.ppees.2017.02.003,https://linkinghub.elsevier.com/retrieve/pii/S1433831916300671,,2017-08,8/14/2020 17:28,8/14/2020 17:28,8/14/2020 17:28,45-56,NA,,27,NA,"Perspectives in Plant Ecology, Evolution and Systematics",,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>2</p> <p>&nbsp;</p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,2
EHETRXC2,journalArticle,2019,"Bachofen, Christoph; Wohlgemuth, Thomas; Moser, Barbara","Biomass partitioning in a future dry and <span style=""font-variant:small-caps;"">CO</span> <sub>2</sub> enriched climate: Shading aggravates drought effects in Scots pine but not European black pine seedlings",Journal of Applied Ecology,,"0021-8901, 1365-2664",10.1111/1365-2664.13325,https://onlinelibrary.wiley.com/doi/abs/10.1111/1365-2664.13325,,2019-04,8/14/2020 17:38,8/14/2020 17:38,8/14/2020 17:38,866-879,NA,4,56,NA,J Appl Ecol,"Biomass partitioning in a future dry and <span style=""font-variant",NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>2</p> <p> </p>,/Users/Luke/Zotero/storage/SS34SV8V/Bachofen et al. - 2019 - Biomass partitioning in a future dry and span sty.pdf,NA,NA,NA,"Cheng, Lei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,2
BPEW45XP,journalArticle,2017,"Krapek, John; Hennon, Paul E.; D'Amore, David V.; Buma, Brian","Despite available habitat at range edge, yellow-cedar migration is punctuated with a past pulse tied to colder conditions",Diversity and Distributions,,13669516,10.1111/ddi.12630,http://doi.wiley.com/10.1111/ddi.12630,,2017-12,8/14/2020 17:40,8/18/2020 3:38,8/14/2020 17:40,1381-1392,NA,12,23,NA,Divers Distrib,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>2</p> <p>&nbsp;</p>,"/Users/Luke/Zotero/storage/XYMEJXNG/Krapek et al. - 2017 - Despite available habitat at range edge, yellow-ce.pdf",NA,NA,NA,"Ibáñez, Inés",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,2
LMRFU827,journalArticle,2018,"Miller, Kathryn M.; McGill, Brian J.",Land use and life history limit migration capacity of eastern tree species,Global Ecology and Biogeography,,1466822X,10.1111/geb.12671,http://doi.wiley.com/10.1111/geb.12671,,2018-01,8/14/2020 17:42,8/14/2020 17:42,8/14/2020 17:42,57-67,NA,1,27,NA,Global Ecol Biogeogr,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>2</p> <p>&nbsp;</p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,2
JQ68MK7Q,journalArticle,2012,"Regan, Helen M.; Syphard, Alexandra D.; Franklin, Janet; Swab, Rebecca M.; Markovchick, Lisa; Flint, Alan L.; Flint, Lorraine E.; Zedler, Paul H.","Evaluation of assisted colonization strategies under global change for a rare, fire‐dependent plant",Global Change Biology,,"1354-1013, 1365-2486",10.1111/j.1365-2486.2011.02586.x,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-2486.2011.02586.x,,2012-03,8/14/2020 17:43,8/14/2020 17:43,8/14/2020 17:43,936-947,NA,3,18,NA,Glob Change Biol,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>2</p> <p>&nbsp;</p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,2
TTVYRC59,journalArticle,2015,"Kranabetter, J. Marty; Stoehr, Michael; O'Neill, Greg A.",Ectomycorrhizal fungal maladaptation and growth reductions associated with assisted migration of Douglas-fir,New Phytologist,,0028646X,10.1111/nph.13287,http://doi.wiley.com/10.1111/nph.13287,,2015-05,8/14/2020 17:44,8/18/2020 3:38,8/14/2020 17:44,1135-1144,NA,3,206,NA,New Phytol,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>2</p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,2
Y8N7H56B,journalArticle,2018,"Lankau, Richard A.; Keymer, Daniel P.",Simultaneous adaptation and maladaptation of tree populations to local rhizosphere microbial communities at different taxonomic scales,New Phytologist,,0028646X,10.1111/nph.14911,http://doi.wiley.com/10.1111/nph.14911,,2018-02,8/14/2020 17:44,8/18/2020 3:38,8/14/2020 17:44,1267-1278,NA,3,217,NA,New Phytol,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,"<p>2? - maybe 2?, they genetically identify soilmicrobiome and monitor performance and survival of trees in local and foreign soil and link this to assisted migration. but not the plant itself</p>",/Users/Luke/Zotero/storage/RMDMBVKY/Lankau and Keymer - 2018 - Simultaneous adaptation and maladaptation of tree .pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,2
4U3FPR3J,journalArticle,2012,"Kranabetter, J. M.; Stoehr, M. U.; O'Neill, G. A.",Divergence in ectomycorrhizal communities with foreign Douglas-fir populations and implications for assisted migration,Ecological Applications,,1051-0761,10.1890/11-1514.1,http://doi.wiley.com/10.1890/11-1514.1,,2012-03,8/14/2020 18:24,8/18/2020 3:38,8/14/2020 18:24,550-560,NA,2,22,NA,Ecological Applications,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>2</p> <p>&nbsp;</p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,2
6D3WFLPR,journalArticle,2018,"Stone, Adrian C.; Gehring, Catherine A.; Cobb, Neil S.; Whitham, Thomas G.","Genetic-Based Susceptibility of a Foundation Tree to Herbivory Interacts With Climate to Influence Arthropod Community Composition, Diversity, and Resilience",Frontiers in Plant Science,,1664-462X,10.3389/fpls.2018.01831,https://www.frontiersin.org/article/10.3389/fpls.2018.01831/full,,12/11/2018,8/14/2020 18:26,8/14/2020 18:26,8/14/2020 18:26,1831,NA,,9,NA,Front. Plant Sci.,,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>2</p> <p>&nbsp;</p>,/Users/Luke/Zotero/storage/A872RX8M/Stone et al. - 2018 - Genetic-Based Susceptibility of a Foundation Tree .pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,2
BWXR9Z8C,journalArticle,2020,"Chen, Qihang; Yin, Yijia; Zhao, Rui; Yang, Yong; Teixeira da Silva, Jaime A.; Yu, Xiaonan","Incorporating Local Adaptation Into Species Distribution Modeling of Paeonia mairei, an Endemic Plant to China",Frontiers in Plant Science,,1664-462X,10.3389/fpls.2019.01717,https://www.frontiersin.org/article/10.3389/fpls.2019.01717/full,,1/28/2020,8/14/2020 18:27,8/18/2020 3:38,8/14/2020 18:27,1717,NA,,10,NA,Front. Plant Sci.,,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>2 - uses SDM at population level</p> <p>&nbsp;</p>,/Users/Luke/Zotero/storage/8AMMUPN9/Chen et al. - 2020 - Incorporating Local Adaptation Into Species Distri.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,2
LH8LF7Q5,journalArticle,2015,"López-Upton, Javier; Valdez-Lazalde, J.; Ventura-Ríos, Aracely; Vargas-Hernández, J.; Guerra-de-la-Cruz, Vidal",Extinction Risk of Pseudotsuga Menziesii Populations in the Central Region of Mexico: An AHP Analysis,Forests,,1999-4907,10.3390/f6051598,http://www.mdpi.com/1999-4907/6/5/1598,,5/5/2015,8/14/2020 18:27,8/14/2020 18:27,8/14/2020 18:27,1598-1612,NA,12,6,NA,Forests,Extinction Risk of Pseudotsuga Menziesii Populations in the Central Region of Mexico,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>2</p> <p>&nbsp;</p>,/Users/Luke/Zotero/storage/PBDHVVJV/López-Upton et al. - 2015 - Extinction Risk of Pseudotsuga Menziesii Populatio.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,2
XLXQ7MKG,journalArticle,2019,"Braga, Rosana T.; Rodrigues, João F.M.; Diniz-Filho, José A.F.; Rangel, Thiago F.",Genetic Population Structure and Allele Surfing During Range Expansion in Dynamic Habitats,Anais da Academia Brasileira de Ciências,,"1678-2690, 0001-3765",10.1590/0001-3765201920180179,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652019000300607&tlng=en,,2019,8/19/2020 1:20,8/19/2020 1:25,8/19/2020 1:20,e20180179,NA,2,91,NA,An. Acad. Bras. Ciênc.,,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,DOI.org (Crossref),NA,1,<p>2</p> <p>&nbsp;</p>,/Users/Luke/Zotero/storage/PUWFLC73/Braga et al. - 2019 - Genetic Population Structure and Allele Surfing Du.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,2
72RSV7HM,journalArticle,2018,"Ismail, Sascha A.; Duwe, Virginia K.; Zippel, Elke; Borsch, Thomas",Assessment of current genetic structure from local to geographic scales indicates brake down of historically extensive gene flow in the dry grassland species <i>Scabiosa canescens</i> Waldst. & Kit. (Dipsacaceae),Diversity and Distributions,,13669516,10.1111/ddi.12667,http://doi.wiley.com/10.1111/ddi.12667,,2018-02,8/19/2020 1:25,8/19/2020 1:25,8/19/2020 1:25,233-243,NA,2,24,NA,Divers Distrib,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,0,<p>2 - genomics but for fragmentation</p> <p> </p> <p> </p>,/Users/Luke/Zotero/storage/JRKJ83CW/Ismail et al. - 2018 - Assessment of current genetic structure from local.pdf,NA,NA,NA,"Lowe, Andrew",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,2
332VI8VX,journalArticle,2018,"Jonsson, Per R.; Kotta, Jonne; Andersson, Helén C.; Herkül, Kristjan; Virtanen, Elina; Sandman, Antonia Nyström; Johannesson, Kerstin",High climate velocity and population fragmentation may constrain climate-driven range shift of the key habitat former <i>Fucus vesiculosus</i>,Diversity and Distributions,,13669516,10.1111/ddi.12733,http://doi.wiley.com/10.1111/ddi.12733,,2018-07,8/19/2020 1:25,8/19/2020 1:25,8/19/2020 1:25,892-905,NA,7,24,NA,Divers Distrib,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>2</p> <p>&nbsp;</p>,/Users/Luke/Zotero/storage/UW2PGNZI/Jonsson et al. - 2018 - High climate velocity and population fragmentation.pdf,NA,NA,NA,"Treml, Eric",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,2
S993PWU7,journalArticle,2017,"Landguth, Erin L.; Holden, Zachary A.; Mahalovich, Mary F.; Cushman, Samuel A.",Using Landscape Genetics Simulations for Planting Blister Rust Resistant Whitebark Pine in the US Northern Rocky Mountains,Frontiers in Genetics,,1664-8021,10.3389/fgene.2017.00009,http://journal.frontiersin.org/article/10.3389/fgene.2017.00009/full,,2/10/2017,8/19/2020 1:39,8/19/2020 1:39,8/19/2020 1:39,,NA,,8,NA,Front. Genet.,,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>2</p>,/Users/Luke/Zotero/storage/EQXYZNTP/Landguth et al. - 2017 - Using Landscape Genetics Simulations for Planting .pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,2
A3KFJPK3,journalArticle,2017,"Ramalho, Cristina E.; Byrne, Margaret; Yates, Colin J.",A Climate-Oriented Approach to Support Decision-Making for Seed Provenance in Ecological Restoration,Frontiers in Ecology and Evolution,NA,2296-701X,10.3389/fevo.2017.00095,http://journal.frontiersin.org/article/10.3389/fevo.2017.00095/full,,8/11/2017,8/14/2020 18:26,8/14/2020 18:26,8/14/2020 18:26,95,NA,,5,NA,Front. Ecol. Evol.,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,DOI.org (Crossref),NA,NA,2,C:\Users\trase\Zotero\storage\A9LZJKKJ\Ramalho et al. - 2017 - A Climate-Oriented Approach to Support Decision-Ma.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,2
X7VIH59C,journalArticle,2017,"Michalski, Stefan G.; Malyshev, Andrey V.; Kreyling, Juergen","Trait variation in response to varying winter temperatures, diversity patterns and signatures of selection along the latitudinal distribution of the widespread grassland plant <i>Arrhenatherum elatius</i>",Ecology and Evolution,,20457758,10.1002/ece3.2936,http://doi.wiley.com/10.1002/ece3.2936,,2017-05,8/14/2020 17:20,8/14/2020 17:20,8/14/2020 17:20,3268-3280,NA,9,7,NA,Ecol Evol,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3a - genomic - trait - association</p>,/Users/Luke/Zotero/storage/UU2FEQRY/Michalski et al. - 2017 - Trait variation in response to varying winter temp.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,3
C4LWR775,journalArticle,2010,"Michalski, Stefan Georg; Durka, Walter; Jentsch, Anke; Kreyling, Juergen; Pompe, Sven; Schweiger, Oliver; Willner, Evelin; Beierkuhnlein, Carl",Evidence for genetic differentiation and divergent selection in an autotetraploid forage grass (Arrhenatherum elatius),Theoretical and Applied Genetics,,"0040-5752, 1432-2242",10.1007/s00122-009-1242-8,http://link.springer.com/10.1007/s00122-009-1242-8,,2010-04,8/14/2020 17:21,8/14/2020 17:21,8/14/2020 17:21,1151-1162,NA,6,120,NA,Theor Appl Genet,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3a - genetic - no trait - association</p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,3
EZ9RTMVG,journalArticle,2015,"Xiao, Yue-E; Jiang, Kai; Tong, Xin; Hu, Yong-Hong; Chen, Xiao-Yong",Population genetic structure of Iris ensata on sky-islands and its implications for assisted migration,Conservation Genetics,,"1566-0621, 1572-9737",10.1007/s10592-015-0722-4,http://link.springer.com/10.1007/s10592-015-0722-4,,2015-10,8/14/2020 17:23,8/14/2020 17:23,8/14/2020 17:23,1055-1067,NA,5,16,NA,Conserv Genet,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3a - genetic - no trait - no association</p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,3
KXUICSU5,journalArticle,2017,"Di Pierro, Erica A.; Mosca, Elena; González-Martínez, Santiago C.; Binelli, Giorgio; Neale, David B.; La Porta, Nicola",Adaptive variation in natural Alpine populations of Norway spruce (Picea abies [L.] Karst) at regional scale: Landscape features and altitudinal gradient effects,Forest Ecology and Management,,3781127,10.1016/j.foreco.2017.09.045,https://linkinghub.elsevier.com/retrieve/pii/S0378112717309349,,2017-12,8/14/2020 17:27,8/14/2020 17:27,8/14/2020 17:27,350-359,NA,,405,NA,Forest Ecology and Management,Adaptive variation in natural Alpine populations of Norway spruce (Picea abies [L.] Karst) at regional scale,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3a - genomic - no trait - no climate association</p> <p> </p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,3
6GC7CQE2,journalArticle,2019,"Logan, Samuel A.; Phuekvilai, Prattana; Sanderson, Roy; Wolff, Kirsten",Reproductive and population genetic characteristics of leading-edge and central populations of two temperate forest tree species and implications for range expansion,Forest Ecology and Management,,3781127,10.1016/j.foreco.2018.11.024,https://linkinghub.elsevier.com/retrieve/pii/S0378112718315226,,2019-02,8/14/2020 17:27,8/14/2020 17:27,8/14/2020 17:27,475-486,NA,,433,NA,Forest Ecology and Management,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3a - genetic - no trait - no association</p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,3
