Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
GIRIV4L2,journalArticle,2015,"Gömöry, Dušan; Longauer, Roman; Krajmerová, Diana",Voľba lesného reprodukčného materiálu v podmienkach klimatickej zmeny / Choice of forest reproductive material under conditions of climate change,Forestry Journal,,0323-1046,10.1515/forj-2015-0021,https://www.degruyter.com/doi/10.1515/forj-2015-0021,"Abstract             Climate change may endanger not only yield and fulfilling the social functions of European forests, but even the survival of several tree species. The study emphasises the complexity of climatic factors and physiological mechanisms, which may potentially endanger the persistence of tree populations and which cannot be reduced to problems of drought and temperature increase. A substantial inter-population variation in traits associated with the response to climatic stress, observed in provenance experiments, is a prerequisite for the choice of proper forest reproductive material (FRM) in reforestation as a strategy of climate-change mitigation. Assisted migration, i.e., transfer of FRM from source regions, currently characterised by such climate characteristics, which are expected in the target regions in the future, requires knowledge of key stress factors (depending on the climate scenario), physiological processes associated with the adaptation to this stress, identification of genes and eventually epigenetic mechanisms, controlling adaptation processes, and finally mapping of genetic and/or epigenetic variation in key genes. For most tree species, such information is not yet available. Therefore, assisted migration under such information uncertainty needs to be complemented by in situ gene conservation measures to preserve the possibility of reversing the effects of eventual erroneous decisions on FRM transfer.",6/1/2015,8/19/2020 1:22,8/19/2020 1:24,8/19/2020 1:22,124-130,,2,61,,,,,,,,,,,,,,,DOI.org (Crossref),,4,1,C:\Users\trase\Zotero\storage\I4M25RHE\Gömöry et al. - 2015 - Voľba lesného reprodukčného materiálu v podmienkac.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8WEDA5TC,journalArticle,2012,"Garbelotto, Matteo; Pautasso, Marco",Impacts of exotic forest pathogens on Mediterranean ecosystems: four case studies,European Journal of Plant Pathology,,"0929-1873, 1573-8469",10.1007/s10658-011-9928-6,http://link.springer.com/10.1007/s10658-011-9928-6,,2012-05,8/19/2020 1:22,8/19/2020 1:25,8/19/2020 1:22,101-116,,1,133,,Eur J Plant Pathol,Impacts of exotic forest pathogens on Mediterranean ecosystems,,,,,,,en,,,,,DOI.org (Crossref),,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M6SF86BQ,journalArticle,2019,"García-Hernández, María de los Ángeles; Toledo-Aceves, Tarin; López-Barrera, Fabiola; Sosa, Vinicio J.; Paz, Horacio",Effects of environmental filters on early establishment of cloud forest trees along elevation gradients: Implications for assisted migration,Forest Ecology and Management,,3781127,10.1016/j.foreco.2018.09.042,https://linkinghub.elsevier.com/retrieve/pii/S0378112718315238,,2019-01,8/19/2020 1:21,8/19/2020 1:25,8/19/2020 1:21,427-435,,,432,,Forest Ecology and Management,Effects of environmental filters on early establishment of cloud forest trees along elevation gradients,,,,,,,en,,,,,DOI.org (Crossref),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B64T88L8,journalArticle,2019,"Caughlin, T. Trevor; Damschen, Ellen I.; Haddad, Nick M.; Levey, Douglas J.; Warneke, Christopher; Brudvig, Lars A.",Landscape heterogeneity is key to forecasting outcomes of plant reintroduction,Ecological Applications,,"1051-0761, 1939-5582",10.1002/eap.1850,https://onlinelibrary.wiley.com/doi/abs/10.1002/eap.1850,,2019-03,8/19/2020 1:21,8/19/2020 1:25,8/19/2020 1:21,,,2,29,,Ecol Appl,,,,,,,,en,,,,,DOI.org (Crossref),,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MINBHPKH,journalArticle,2018,"Brooker, Rob W.; Brewer, Mark J.; Britton, Andrea J.; Eastwood, Antonia; Ellis, Christopher; Gimona, Alessandro; Poggio, Laura; Genney, David R.",Tiny niches and translocations: The challenge of identifying suitable recipient sites for small and immobile species,Journal of Applied Ecology,,218901,10.1111/1365-2664.13008,http://doi.wiley.com/10.1111/1365-2664.13008,,2018-03,8/19/2020 1:21,8/19/2020 1:25,8/19/2020 1:21,621-630,,2,55,,J Appl Ecol,Tiny niches and translocations,,,,,,,en,,,,,DOI.org (Crossref),,5,,,,,,"de Frenne, Pieter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPQZCZR4,journalArticle,2013,"Gray, Laura K.; Hamann, Andreas",Tracking suitable habitat for tree populations under climate change in western North America,Climatic Change,,"0165-0009, 1573-1480",10.1007/s10584-012-0548-8,http://link.springer.com/10.1007/s10584-012-0548-8,,2013-03,8/19/2020 1:22,8/19/2020 1:26,8/19/2020 1:22,289-303,,2-Jan,117,,Climatic Change,,,,,,,,en,,,,,DOI.org (Crossref),,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4X7N5X4E,journalArticle,2011,"Gray, Laura K.; Hamann, Andreas","Strategies for Reforestation under Uncertain Future Climates: Guidelines for Alberta, Canada",PLoS ONE,,1932-6203,10.1371/journal.pone.0022977,https://dx.plos.org/10.1371/journal.pone.0022977,,8/10/2011,8/19/2020 1:23,8/19/2020 1:26,8/19/2020 1:23,e22977,,8,6,,PLoS ONE,Strategies for Reforestation under Uncertain Future Climates,,,,,,,en,,,,,DOI.org (Crossref),,74,,C:\Users\trase\Zotero\storage\9WZUT9ZB\Gray and Hamann - 2011 - Strategies for Reforestation under Uncertain Futur.pdf,,,,"Kim, Soo-Hyung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TQSTKHIB,journalArticle,2013,"Grewell, Brenda J.; Espeland, Erin K.; Fiedler, Peggy L.",Sea change under climate change: case studies in rare plant conservation from the dynamic San Francisco Estuary,Botany,,"1916-2790, 1916-2804",10.1139/cjb-2012-0300,http://www.nrcresearchpress.com/doi/10.1139/cjb-2012-0300,"We present case studies supporting management of two rare plant species in tidal wetlands of the San Francisco Estuary. We used empirical demographic analyses to identify factors to enhance population establishment and survival of Chloropyron molle subsp. molle (Orobancaceae), an annual hemiparasite, and to compare reintroduced with natural populations. Twelve years after outplanting, the reintroduced population persists but is in decline; impediments to success include the lack of adaptive management response to weed invasions and muted variance in hydrology. Transplantation of Lilaeopsis masonii (Apiaceae), a rhizomatous perennial herb, failed to meet success criteria for mitigation at local project scale, but dispersal and establishment of metapopulation patches indicated persistence at the landscape scale. This species has been found to be genetically indistinct from a widespread congener, and has few threats to persistence so long as suitable habitat is present. These two examples demonstrate the need for integrated conservation management strategies that prioritize habitat connectivity and maintain physical processes to support dispersal in response to sea level rise. For the hemiparasite, assisted colonization may sustain populations threatened by sea level rise, but only if a strong commitment to effective stewardship is realized.",2013-05,8/19/2020 1:23,8/19/2020 1:26,8/19/2020 1:23,309-318,,5,91,,Botany,Sea change under climate change,,,,,,,en,,,,,DOI.org (Crossref),,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUFQTZ2C,journalArticle,2018,"Guerin, G. R.; O’Connor, P. J.; Sparrow, B.; Lowe, A. J.",An ecological climate change classification for South Australia,Transactions of the Royal Society of South Australia,,"0372-1426, 2204-0293",10.1080/03721426.2018.1438803,https://www.tandfonline.com/doi/full/10.1080/03721426.2018.1438803,,1/2/2018,8/19/2020 1:23,8/19/2020 1:26,8/19/2020 1:23,70-85,,1,142,,Transactions of the Royal Society of South Australia,,,,,,,,en,,,,,DOI.org (Crossref),,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIPIXYCK,journalArticle,2020,"Hamilton, Jill; Flint, Shelby; Lindstrom, Jessica; Volk, Kate; Shaw, Ruth; Ahlering, Marissa",Evolutionary approaches to seed sourcing for grassland restorations,New Phytologist,,"0028-646X, 1469-8137",10.1111/nph.16427,https://onlinelibrary.wiley.com/doi/abs/10.1111/nph.16427,,2020-03,8/19/2020 1:23,8/19/2020 1:25,8/19/2020 1:23,2246-2248,,6,225,,New Phytol,,,,,,,,en,,,,,DOI.org (Crossref),,1,1,C:\Users\trase\Zotero\storage\HDVNXT4R\Hamilton et al. - 2020 - Evolutionary approaches to seed sourcing for grass.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V6BSPYJS,journalArticle,2015,"Hanberry, Brice B.; Hansen, Mark H.",Advancement of tree species across ecotonal borders into non-forested ecosystems,Acta Oecologica,,1146609X,10.1016/j.actao.2015.07.002,https://linkinghub.elsevier.com/retrieve/pii/S1146609X15300059,,2015-10,8/19/2020 1:23,8/19/2020 1:25,8/19/2020 1:23,24-36,,,68,,Acta Oecologica,,,,,,,,en,,,,,DOI.org (Crossref),,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3R648BZR,journalArticle,2015,"Hanberry, Brice B.; Hansen, Mark H.",Latitudinal range shifts of tree species in the United States across multi-decadal time scales,Basic and Applied Ecology,,14391791,10.1016/j.baae.2015.02.002,https://linkinghub.elsevier.com/retrieve/pii/S1439179115000213,,2015-05,8/19/2020 1:23,8/19/2020 1:25,8/19/2020 1:23,231-238,,3,16,,Basic and Applied Ecology,,,,,,,,en,,,,,DOI.org (Crossref),,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T7EV5SVY,journalArticle,2014,"Hancock, Nola; Gallagher, Rachael",How ready are we to move species threatened from climate change? Insights into the assisted colonization debate from Australia: Insights into the Assisted Colonization Debate,Austral Ecology,,14429985,10.1111/aec.12151,http://doi.wiley.com/10.1111/aec.12151,,2014-11,8/19/2020 1:23,8/19/2020 1:25,8/19/2020 1:23,830-838,,7,39,,Austral Ecology,How ready are we to move species threatened from climate change?,,,,,,,en,,,,,DOI.org (Crossref),,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPEDJB66,journalArticle,2019,"Kaye, Thomas N.; Bahm, Matt A.; Thorpe, Andrea S.; Gray, Erin C.; Pfingsten, Ian; Waddell, Chelsea","Population extinctions driven by climate change, population size, and time since observation may make rare species databases inaccurate",PLOS ONE,,1932-6203,10.1371/journal.pone.0210378,https://dx.plos.org/10.1371/journal.pone.0210378,,10/17/2019,8/19/2020 1:25,8/19/2020 1:25,8/19/2020 1:25,e0210378,,10,14,,PLoS ONE,,,,,,,,en,,,,,DOI.org (Crossref),,,1,"C:\Users\trase\Zotero\storage\TTP6VW4N\Kaye et al. - 2019 - Population extinctions driven by climate change, p.pdf",,,,"Rozylowicz, Laurentiu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV2SLAIA,journalArticle,2017,"Hof, Anouschka R.; Dymond, Caren C.; Mladenoff, David J.",Climate change mitigation through adaptation: the effectiveness of forest diversification by novel tree planting regimes,Ecosphere,,21508925,10.1002/ecs2.1981,http://doi.wiley.com/10.1002/ecs2.1981,,2017-11,8/19/2020 1:24,8/19/2020 1:25,8/19/2020 1:24,e01981,,11,8,,Ecosphere,Climate change mitigation through adaptation,,,,,,,en,,,,,DOI.org (Crossref),,26,1,C:\Users\trase\Zotero\storage\BNQQFZIM\Hof et al. - 2017 - Climate change mitigation through adaptation the .pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y4MR8TCT,journalArticle,2015,"Hultine, Kevin R.; Bean, Dan W.; Dudley, Tom L.; Gehring, Catherine A.",Species Introductions and Their Cascading Impacts on Biotic Interactions in desert riparian ecosystems,Integrative and Comparative Biology,,"1540-7063, 1557-7023",10.1093/icb/icv019,https://academic.oup.com/icb/article-lookup/doi/10.1093/icb/icv019,,2015-10,8/19/2020 1:24,8/19/2020 1:25,8/19/2020 1:24,587-601,,4,55,,Integr. Comp. Biol.,,,,,,,,en,,,,,DOI.org (Crossref),,11,,C:\Users\trase\Zotero\storage\WJIBCXLK\Hultine et al. - 2015 - Species Introductions and Their Cascading Impacts .pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC5NGTT8,journalArticle,2018,"Izuddin, Muhammad; Yam, Tim Wing; Webb, Edward L.",Specific niche requirements drive long-term survival and growth of translocated epiphytic orchids in an urbanised tropical landscape,Urban Ecosystems,,"1083-8155, 1573-1642",10.1007/s11252-018-0733-2,http://link.springer.com/10.1007/s11252-018-0733-2,,2018-06,8/19/2020 1:25,8/19/2020 1:25,8/19/2020 1:25,531-540,,3,21,,Urban Ecosyst,,,,,,,,en,,,,,DOI.org (Crossref),,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJUDGHCH,journalArticle,2014,"Liu, Jun-Jun; Chan, Danelle; Sturrock, Rona; Sniezko, Richard A.",Genetic variation and population differentiation of the endochitinase gene family in Pinus monticola,Plant Systematics and Evolution,,"0378-2697, 1615-6110",10.1007/s00606-013-0963-y,http://link.springer.com/10.1007/s00606-013-0963-y,,2014-06,8/19/2020 1:40,8/19/2020 1:40,8/19/2020 1:40,1313-1322,,6,300,,Plant Syst Evol,,,,,,,,en,,,,,DOI.org (Crossref),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHV3AARK,journalArticle,2015,"Liu, Hong; Ren, Hai; Liu, Qiang; Wen, XiangYing; Maunder, Michael; Gao, JiangYun",Translocation of threatened plants as a conservation measure in China: Plant Translocations in China,Conservation Biology,,8888892,10.1111/cobi.12585,http://doi.wiley.com/10.1111/cobi.12585,,2015-12,8/19/2020 1:40,8/19/2020 1:40,8/19/2020 1:40,1537-1551,,6,29,,Conservation Biology,Translocation of threatened plants as a conservation measure in China,,,,,,,en,,,,,DOI.org (Crossref),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFWNTNKC,journalArticle,2015,"Leverkus, Alexandro B.; Castro, Jorge; Delgado-Capel, Manuel J.; Molinas-González, Carlos; Pulgar, Manuel; Marañón-Jiménez, Sara; Delgado-Huertas, Antonio; Querejeta, José I.",Restoring for the present or restoring for the future: enhanced performance of two sympatric oaks ( <i>Quercus ilex</i> and <i>Quercus pyrenaica</i> ) above the current forest limit: Enhanced oak performance above altitude limits,Restoration Ecology,,10612971,10.1111/rec.12259,http://doi.wiley.com/10.1111/rec.12259,,2015-11,8/19/2020 1:40,8/19/2020 1:40,8/19/2020 1:40,936-946,,6,23,,Restor Ecol,Restoring for the present or restoring for the future,,,,,,,en,,,,,DOI.org (Crossref),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZRWJU2UH,journalArticle,2010,"Ledig, F. Thomas; Rehfeldt, Gerald E.; Sáenz-Romero, Cuauhtémoc; Flores-López, Celestino",Projections of suitable habitat for rare species under global warming scenarios,American Journal of Botany,,29122,10.3732/ajb.0900329,http://doi.wiley.com/10.3732/ajb.0900329,,2010-06,8/19/2020 1:40,8/19/2020 1:40,8/19/2020 1:40,970-987,,6,97,,American Journal of Botany,,,,,,,,en,,,,,DOI.org (Crossref),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27CWIZXV,journalArticle,2012,"Ledig, F. T.; Rehfeldt, G. E.; Jaquish, B.",Projections of suitable habitat under climate change scenarios: Implications for trans-boundary assisted colonization,American Journal of Botany,,"0002-9122, 1537-2197",10.3732/ajb.1200059,http://doi.wiley.com/10.3732/ajb.1200059,,7/1/2012,8/19/2020 1:40,8/19/2020 1:40,8/19/2020 1:40,1217-1230,,7,99,,American Journal of Botany,Projections of suitable habitat under climate change scenarios,,,,,,,en,,,,,DOI.org (Crossref),,,1,C:\Users\trase\Zotero\storage\537ITYNN\Ledig et al. - 2012 - Projections of suitable habitat under climate chan.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFR36G2Z,journalArticle,2017,"Laughlin, Daniel C.; Strahan, Robert T.; Huffman, David W.; Sánchez Meador, Andrew J.",Using trait-based ecology to restore resilient ecosystems: historical conditions and the future of montane forests in western North America: Trait-based restoration ecology,Restoration Ecology,,10612971,10.1111/rec.12342,http://doi.wiley.com/10.1111/rec.12342,,2017-12,8/19/2020 1:40,8/19/2020 1:40,8/19/2020 1:40,S135-S146,,,25,,Restor Ecol,Using trait-based ecology to restore resilient ecosystems,,,,,,,en,,,,,DOI.org (Crossref),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
